time,core1
000000,000000
000001,000000
000002,000000
000003,000000
000004,000000
000005,000000
000006,000000
000007,000000
000008,000000
000009,000000
000010,000000
000011,000056
000012,000167
000013,002291
000014,019050
000015,024694
000016,004266
000017,002818
000018,020655
000019,029985
000020,030364
000021,015525
000022,001856
000023,002861
000024,004215
000025,001283
000026,002008
000027,16805689
000028,693034
000029,263687
000030,007258
000031,053838
000032,006244
000033,001821
000034,001934
000035,001284
000036,000356
000037,000108
000038,000092
000039,000058
000040,000041
000041,000049
000042,000035
000043,000033
000044,000032
000045,000025
000046,000025
000047,000025
000048,000025
000049,000021
000050,000017
000051,000020
000052,000015
000053,000018
000054,000018
000055,000019
000056,000025
000057,000017
000058,000016
000059,000020
000060,000017
000061,000025
000062,000021
000063,000015
000064,000015
000065,000016
000066,000022
000067,000017
000068,000017
000069,000026
000070,000021
000071,000018
000072,000016
000073,000017
000074,000018
000075,000017
000076,000011
000077,000013
000078,000018
000079,000012
000080,000024
000081,000022
000082,000021
000083,000023
000084,000014
000085,000023
000086,000016
000087,000023
000088,000020
000089,000025
000090,000024
000091,000017
000092,000023
000093,000024
000094,000020
000095,000022
000096,000018
000097,000025
000098,000031
000099,000023
000100,000021
000101,000018
000102,000020
000103,000016
000104,000018
000105,000020
000106,000018
000107,000017
000108,000024
000109,000019
000110,000023
000111,000011
000112,000020
000113,000017
000114,000019
000115,000021
000116,000016
000117,000016
000118,000017
000119,000019
000120,000012
000121,000029
000122,000019
000123,000017
000124,000015
000125,000014
000126,000016
000127,000018
000128,000014
000129,000021
000130,000020
000131,000013
000132,000011
000133,000021
000134,000017
000135,000017
000136,000020
000137,000010
000138,000015
000139,000007
000140,000015
000141,000012
000142,000013
000143,000013
000144,000014
000145,000018
000146,000016
000147,000009
000148,000008
000149,000013
000150,000011
000151,000016
000152,000010
000153,000014
000154,000014
000155,000008
000156,000004
000157,000011
000158,000010
000159,000006
000160,000013
000161,000013
000162,000010
000163,000006
000164,000014
000165,000008
000166,000011
000167,000011
000168,000007
000169,000010
000170,000006
000171,000011
000172,000006
000173,000005
000174,000006
000175,000005
000176,000009
000177,000007
000178,000005
000179,000003
000180,000005
000181,000002
000182,000002
000183,000001
000184,000003
000185,000001
000186,000005
000187,000004
000188,000002
000189,000001
000190,000003
000191,000002
000192,000002
000193,000004
000194,000001
000195,000001
000196,000001
000197,000000
000198,000001
000199,000001
000200,000000
000201,000002
000202,000001
000203,000000
000204,000002
000205,000001
000206,000000
000207,000001
000208,000003
000209,000000
000210,000000
000211,000001
000212,000002
000213,000001
000214,000001
000215,000001
000216,000002
000217,000000
000218,000001
000219,000000
000220,000000
000221,000000
000222,000001
000223,000000
000224,000000
000225,000000
000226,000000
000227,000000
000228,000000
000229,000000
000230,000000
000231,000000
000232,000000
000233,000000
000234,000000
000235,000000
000236,000000
000237,000002
000238,000000
000239,000001
000240,000000
000241,000000
000242,000000
000243,000001
000244,000000
000245,000000
000246,000000
000247,000000
000248,000000
000249,000000
000250,000000
000251,000000
000252,000000
000253,000000
000254,000000
000255,000000
000256,000000
000257,000000
000258,000000
000259,000000
000260,000000
000261,000000
000262,000000
000263,000000
000264,000000
000265,000000
000266,000000
000267,000000
000268,000001
000269,000000
000270,000000
000271,000000
000272,000000
000273,000000
000274,000001
000275,000000
000276,000000
000277,000000
000278,000000
000279,000000
000280,000000
000281,000000
000282,000000
000283,000001
000284,000001
000285,000000
000286,000001
000287,000000
000288,000000
000289,000000
000290,000000
000291,000000
000292,000000
000293,000001
000294,000001
000295,000000
000296,000001
000297,000000
000298,000000
000299,000000
000300,000000
000301,000000
000302,000000
000303,000000
000304,000000
000305,000001
000306,000000
000307,000000
000308,000000
000309,000001
000310,000000
000311,000000
000312,000000
000313,000000
000314,000000
000315,000000
000316,000000
000317,000000
000318,000000
000319,000001
000320,000000
000321,000000
000322,000000
000323,000000
000324,000000
000325,000000
000326,000000
000327,000000
000328,000000
000329,000000
000330,000000
000331,000000
000332,000000
000333,000000
000334,000000
000335,000000
000336,000000
000337,000000
000338,000000
000339,000000
000340,000000
000341,000000
000342,000000
000343,000000
000344,000000
000345,000000
000346,000000
000347,000000
000348,000000
000349,000000
000350,000000
000351,000000
000352,000000
000353,000000
000354,000000
000355,000000
000356,000000
000357,000000
000358,000000
000359,000000
000360,000000
000361,000000
000362,000000
000363,000000
000364,000000
000365,000000
000366,000000
000367,000000
000368,000000
000369,000000
000370,000000
000371,000000
000372,000000
000373,000000
000374,000000
000375,000000
000376,000000
000377,000000
000378,000000
000379,000000
000380,000000
000381,000000
000382,000000
000383,000000
000384,000000
000385,000000
000386,000000
000387,000000
000388,000000
000389,000000
000390,000000
000391,000000
000392,000000
000393,000000
000394,000000
000395,000000
000396,000000
000397,000001
000398,000000
000399,000000
000400,000000
000401,000000
000402,000000
000403,000000
000404,000000
000405,000000
000406,000000
000407,000000
000408,000000
000409,000000
000410,000000
000411,000000
000412,000000
000413,000000
000414,000000
000415,000000
000416,000000
000417,000000
000418,000000
000419,000000
000420,000000
000421,000000
000422,000000
000423,000000
000424,000000
000425,000000
000426,000000
000427,000000
000428,000000
000429,000000
000430,000000
000431,000000
000432,000000
000433,000000
000434,000000
000435,000000
000436,000000
000437,000000
000438,000000
000439,000000
000440,000000
000441,000000
000442,000000
000443,000000
000444,000000
000445,000000
000446,000000
000447,000000
000448,000000
000449,000000
000450,000000
000451,000000
000452,000000
000453,000000
000454,000000
000455,000000
000456,000000
000457,000000
000458,000000
000459,000000
000460,000000
000461,000000
000462,000000
000463,000000
000464,000000
000465,000000
000466,000000
000467,000000
000468,000000
000469,000000
000470,000000
000471,000000
000472,000000
000473,000000
000474,000000
000475,000000
000476,000000
000477,000000
000478,000000
000479,000000
000480,000000
000481,000000
000482,000000
000483,000000
000484,000000
000485,000000
000486,000000
000487,000000
000488,000000
000489,000000
000490,000000
000491,000000
000492,000000
000493,000000
000494,000000
000495,000000
000496,000000
000497,000000
000498,000000
000499,000000
